scenario_id,run_id,vehicle_id,timestamp_abs,time_relative,dt,road_id,lane_id,pos_x,pos_y,pos_z,heading,road_grade_deg,road_curvature,road_friction,speed_kmh,acc_long,acc_lat,throttle,brake,steering,gear,soc_percent,capacity_usable_wh,voltage_v,current_a,power_watts,energy_used_cum_wh,energy_regen_cum_wh,is_regen,battery_temp_c,aux_power_w,c_rr_eff,ambient_temp_c,precip_type,precip_intensity,wind_speed_ms,wind_dir_deg,wind_long_ms,road_condition
S01_Tesla_SOC90_dry_24C,a366bee9,25,2.7872,0.05,0.05000000074505806,5,-1,-66.065,250.926,1242.845,-43.25,0.521,0,3.5,3.53,-0.088,0.0,0.85,0.0,-0.046,0,90.0,72000.0,390.0,1.77,691.36,0.0096,0.0,0,24.0,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,2.8372,0.1,0.05000000074505806,5,-1,-66.065,250.926,1242.781,-43.25,0.521,0.0,3.5,5.29,-0.088,0.0,0.85,0.0,-0.051,0,90.0,72000.0,390.0,2.02,787.66,0.0205,0.0,0,24.0,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,2.8872,0.15,0.05000000074505806,5,-1,-66.065,250.926,1242.693,-43.25,0.521,0.0,3.5,7.06,-0.088,0.0,0.85,0.0,-0.046,0,90.0,72000.0,390.0,2.27,884.69,0.0328,0.0,0,24.0,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,2.9372,0.2,0.05000000074505806,5,-1,-66.065,250.926,1242.581,-43.25,0.521,0.0,3.5,8.82,-0.088,0.0,0.85,0.0,-0.046,0,90.0,72000.0,390.0,2.52,982.7,0.0465,0.0,0,24.0,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,2.9872,0.25,0.05000000074505806,5,-1,-66.065,250.926,1242.457,-43.25,0.521,5e-05,3.5,7.33,0.184,-0.055,0.85,0.0,-0.046,0,90.0,72000.0,390.0,4.85,1892.26,0.0728,0.0,0,24.0,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.0372,0.3,0.05000000074505806,5,-1,-66.065,250.926,1242.396,-43.25,0.521,0,3.5,2.83,0.131,-0.028,0.85,0.0,-0.046,0,90.0,72000.0,390.0,2.47,961.98,0.0861,0.0,0,24.0,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.0872,0.35,0.05000000074505806,5,-1,-66.065,250.926,1242.377,-43.25,0.521,0,3.5,0.66,0.06,0.031,0.85,0.0,-0.046,0,90.0,72000.0,390.0,1.5,583.8,0.0942,0.0,0,24.0,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.1372,0.4,0.05000000074505806,5,-1,-66.065,250.926,1242.377,-43.25,0.521,0,3.5,0.28,0.027,0.027,0.85,0.0,-0.046,0,90.0,72000.0,390.0,1.36,531.38,0.1016,0.0,0,24.0,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.1872,0.45,0.05000000074505806,5,-1,-66.065,250.926,1242.384,-43.25,0.521,0,3.5,0.61,0.009,0.0,0.85,0.0,-0.046,0,90.0,72000.0,390.0,1.44,562.11,0.1094,0.0,0,24.0,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.2372,0.5,0.05000000074505806,5,-1,-66.059,250.92,1242.393,-43.261,0.524,0,3.5,2.05,10.742,-0.319,0.85,0.0,-0.046,0,90.0,72000.0,390.0,29.81,11626.31,0.2709,0.0,0,24.0,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.2872,0.55,0.05000000074505806,5,-1,-66.021,250.883,1242.401,-43.299,0.537,-0.017,3.5,5.23,18.084,-0.546,0.85,0.0,-0.046,1,89.999,72000.0,390.0,123.12,48016.82,0.9378,0.0,0,24.0,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.3372,0.6,0.05000000074505806,5,-1,-65.954,250.816,1242.409,-43.393,0.561,-0.01721,3.5,7.76,14.153,-0.395,0.85,0.0,-0.045,1,89.998,72000.0,390.0,143.29,55881.8,1.7139,0.0,0,24.001,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.3872,0.65,0.05000000074505806,5,-1,-65.865,250.729,1242.415,-43.511,0.593,-0.01652,3.5,9.66,10.624,-0.313,0.85,0.0,-0.042,1,89.997,72000.0,390.0,134.77,52561.43,2.4439,0.0,0,24.001,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.4372,0.7,0.05000000074505806,5,-1,-65.76,250.625,1242.42,-43.641,0.629,-0.01506,3.5,11.19,8.492,-0.223,0.85,0.0,-0.04,1,89.996,72000.0,390.0,125.54,48960.83,3.124,0.0,0,24.001,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.4872,0.75,0.05000000074505806,5,-1,-65.642,250.507,1242.425,-43.779,0.669,-0.0142,3.5,12.53,7.44,-0.192,0.85,0.0,-0.037,1,89.995,72000.0,389.99,123.71,48246.82,3.7941,0.0,0,24.002,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.5372,0.8,0.05000000074505806,5,-1,-65.511,250.377,1242.43,-43.918,0.712,-0.01295,3.5,13.75,6.776,-0.175,0.85,0.0,-0.034,1,89.994,72000.0,389.99,124.12,48406.17,4.4664,0.0,0,24.002,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.5872,0.85,0.05000000074505806,5,-1,-65.369,250.236,1242.433,-44.058,0.757,-0.01184,3.5,14.9,6.403,-0.158,0.85,0.0,-0.031,1,89.993,72000.0,389.99,127.5,49724.08,5.157,0.0,0,24.002,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.6372,0.9,0.05000000074505806,5,-1,-65.216,250.083,1242.437,-44.194,0.796,-0.01074,3.5,16.01,6.172,-0.138,0.85,0.0,-0.028,1,89.992,72000.0,389.99,132.34,51612.82,5.8738,0.0,0,24.003,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.6872,0.95,0.05000000074505806,5,-1,-65.052,249.919,1242.441,-44.326,0.845,-0.00967,3.5,17.1,6.031,-0.135,0.85,0.0,-0.026,1,89.991,72000.0,389.99,138.36,53957.35,6.6232,0.0,0,24.003,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.7372,1.0,0.05000000074505806,5,-1,-64.877,249.745,1242.444,-44.452,0.895,-0.00868,3.5,18.16,5.921,-0.126,0.85,0.0,-0.023,1,89.99,72000.0,389.99,144.55,56373.14,7.4062,0.0,0,24.003,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.7872,1.05,0.05000000074505806,5,-1,-64.693,249.56,1242.448,-44.57,0.946,-0.00746,3.5,19.2,5.779,-0.099,0.85,0.0,-0.02,1,89.989,72000.0,389.99,149.51,58305.29,8.216,0.0,0,24.004,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.8372,1.1,0.05000000074505806,5,-1,-64.502,249.368,1242.453,-44.68,0.995,-0.00712,3.5,19.54,1.861,-0.086,0.85,0.0,-0.018,1,89.988,72000.0,389.99,54.73,21342.34,8.5124,0.0,0,24.004,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.8872,1.15,0.05000000074505806,5,-1,-64.309,249.175,1242.457,-44.781,1.043,-0.00601,3.5,19.81,1.533,-0.012,0.85,0.0,-0.016,1,89.988,72000.0,389.99,47.4,18484.61,8.7691,0.0,0,24.004,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.9372,1.2,0.05000000074505806,5,-1,-64.111,248.975,1242.462,-44.873,1.089,-0.00597,3.5,20.51,3.862,-0.124,0.85,0.0,-0.014,1,89.987,72000.0,389.99,110.12,42945.78,9.3656,0.0,0,24.004,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,3.9872,1.25,0.05000000074505806,5,-1,-63.907,248.769,1242.466,-44.959,1.133,-0.00482,3.5,21.17,3.655,-0.035,0.85,0.0,-0.012,1,89.986,72000.0,389.99,108.25,42215.83,9.9519,0.0,0,24.004,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.0372,1.3,0.05000000074505806,5,-1,-63.694,248.554,1242.472,-45.02,1.176,0.0006,3.5,22.21,5.812,-0.111,0.85,0.0,-0.011,1,89.985,72000.0,389.98,174.87,68197.24,10.8991,0.0,0,24.005,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.0872,1.35,0.05000000074505806,5,-1,-63.47,248.329,1242.477,-45.11,1.218,-0.00552,3.5,23.35,6.331,-0.073,0.85,0.0,-0.01,1,89.983,72000.0,389.98,199.45,77781.27,11.9794,0.0,0,24.006,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.1372,1.4,0.05000000074505806,5,-1,-63.237,248.093,1242.484,-45.174,1.257,-0.00308,3.5,24.31,5.325,-0.093,0.85,0.0,-0.008,1,89.982,72000.0,389.98,176.64,68885.29,12.9362,0.0,0,24.006,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.1872,1.45,0.05000000074505806,5,-1,-62.994,247.847,1242.49,-45.214,1.288,0.00087,3.5,25.32,5.596,-0.05,0.85,0.0,-0.007,1,89.981,72000.0,389.98,192.84,75205.25,13.9807,0.0,0,24.007,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.2372,1.5,0.05000000074505806,5,-1,-62.74,247.59,1242.497,-45.272,1.322,-0.00349,3.5,26.45,6.283,-0.071,0.85,0.0,-0.006,1,89.979,72000.0,389.98,224.78,87660.37,15.1982,0.0,0,24.008,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.2872,1.55,0.05000000074505806,5,-1,-62.476,247.322,1242.504,-45.325,1.353,-0.00371,3.5,27.41,5.323,-0.034,0.85,0.0,-0.005,1,89.977,72000.0,389.98,199.56,77825.13,16.2791,0.0,0,24.009,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.3372,1.6,0.05000000074505806,5,-1,-62.203,247.044,1242.512,-45.356,1.379,-0.00044,3.5,28.54,6.294,-0.059,0.85,0.0,-0.004,1,89.976,72000.0,389.98,243.29,94877.89,17.5968,0.0,0,24.01,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.3872,1.65,0.05000000074505806,5,-1,-61.919,246.757,1242.52,-45.381,1.4,-0.00033,3.5,29.41,4.807,0.061,0.569,0.0,-0.001,1,89.974,72000.0,389.97,195.04,76062.45,18.6533,0.0,0,24.011,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.4372,1.7,0.05000000074505806,5,-1,-61.628,246.461,1242.529,-45.403,1.416,-0.001,3.5,30.13,4.023,-0.021,0.226,0.0,-0.002,1,89.973,72000.0,389.97,169.82,66227.11,19.5731,0.0,0,24.011,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.4872,1.75,0.05000000074505806,5,-1,-61.333,246.162,1242.538,-45.417,1.425,-0.00054,3.5,30.31,0.992,0.008,0.0,0.062,-0.001,1,89.972,72000.0,389.97,53.75,20962.34,19.8642,0.0,0,24.011,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.5372,1.8,0.05000000074505806,5,-1,-61.038,245.862,1242.547,-45.427,1.428,-0.00038,3.5,30.27,-0.204,-0.007,0.0,0.126,-0.001,1,89.972,72000.0,389.97,7.52,2933.64,19.905,0.0,0,24.011,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.5872,1.85,0.05000000074505806,5,-1,-60.745,245.564,1242.556,-45.435,1.424,-0.00035,3.5,29.89,-2.11,-0.024,0.0,0.109,-0.001,1,89.973,72000.0,389.97,-49.59,-19337.84,19.905,0.2686,1,24.011,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.6372,1.9,0.05000000074505806,5,-1,-60.456,245.271,1242.565,-45.443,1.414,-0.00032,3.5,29.57,-1.794,-0.012,0.048,0.0,-0.001,1,89.973,72000.0,389.97,-40.0,-15599.44,19.905,0.4852,1,24.011,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.6872,1.95,0.05000000074505806,5,-1,-60.171,244.981,1242.574,-45.447,1.398,-7e-05,3.5,29.05,-2.864,0.039,0.176,0.0,0.0,1,89.974,72000.0,389.97,-69.69,-27177.04,19.905,0.8627,1,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.7372,2.0,0.05000000074505806,5,-1,-59.89,244.696,1242.582,-45.452,1.376,-0.0003,3.5,28.73,-1.826,-0.061,0.385,0.0,-0.001,1,89.974,72000.0,389.97,-39.91,-15563.16,19.905,1.0789,1,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.7872,2.05,0.05000000074505806,5,-1,-59.612,244.414,1242.591,-45.459,1.349,-0.00026,3.5,28.37,-1.957,-0.024,0.514,0.0,-0.001,1,89.974,72000.0,389.97,-43.16,-16831.34,19.905,1.3126,1,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.8372,2.1,0.05000000074505806,5,-1,-59.336,244.133,1242.599,-45.465,1.316,-0.00023,3.5,28.31,-0.328,-0.009,0.655,0.0,-0.001,1,89.974,72000.0,389.97,1.89,738.24,19.9152,1.3126,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.8872,2.15,0.05000000074505806,5,-1,-59.061,243.853,1242.607,-45.468,1.277,-5e-05,3.5,28.31,-0.023,0.028,0.675,0.0,0.0,1,89.974,72000.0,389.97,12.67,4941.83,19.9839,1.3126,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.9372,2.2,0.05000000074505806,5,-1,-58.784,243.571,1242.615,-45.47,1.233,-0.0001,3.5,28.59,1.552,-0.031,0.676,0.0,-0.001,1,89.974,72000.0,389.97,69.94,27274.76,20.3627,1.3126,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,4.9872,2.25,0.05000000074505806,5,-1,-58.505,243.286,1242.624,-45.545,1.182,-0.00474,3.5,28.81,1.209,-1.067,0.561,0.0,-0.023,1,89.973,72000.0,389.97,57.52,22432.67,20.6742,1.3126,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.0372,2.3,0.05000000074505806,5,-1,-58.224,242.997,1242.632,-45.66,1.125,-0.00514,3.5,29.17,2.002,-0.382,0.474,0.0,-0.015,1,89.972,72000.0,389.97,87.39,34078.42,21.1475,1.3126,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.0872,2.35,0.05000000074505806,14,1,-57.942,242.705,1242.64,-45.774,1.124,-0.00468,3.5,29.31,0.795,-0.189,0.328,0.0,-0.012,1,89.972,72000.0,389.97,42.7,16653.46,21.3788,1.3126,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.1372,2.4,0.05000000074505806,14,1,-57.658,242.411,1242.648,-45.876,1.124,-0.00414,3.5,29.48,0.912,-0.183,0.274,0.0,-0.01,1,89.972,72000.0,389.97,47.34,18461.8,21.6353,1.3126,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.1872,2.45,0.05000000074505806,14,1,-57.375,242.117,1242.656,-45.963,1.124,-0.00352,3.5,29.39,-0.499,-0.104,0.207,0.0,-0.008,1,89.972,72000.0,389.97,-4.05,-1578.48,21.6353,1.3345,1,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.2372,2.5,0.05000000074505806,14,1,-57.092,241.823,1242.664,-46.036,1.124,-0.00296,3.5,29.35,-0.224,-0.116,0.247,0.0,-0.007,1,89.972,72000.0,389.97,4.62,1800.74,21.6603,1.3345,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.2872,2.55,0.05000000074505806,14,1,-56.811,241.53,1242.672,-46.097,1.124,-0.00244,3.5,29.12,-1.271,-0.071,0.262,0.0,-0.006,1,89.972,72000.0,389.97,-25.92,-10109.66,21.6603,1.475,1,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.3372,2.6,0.05000000074505806,14,1,-56.532,241.239,1242.68,-46.146,1.124,-0.00204,3.5,29.03,-0.509,-0.077,0.356,0.0,-0.005,1,89.972,72000.0,389.97,-4.27,-1665.42,21.6603,1.4981,1,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.3872,2.65,0.05000000074505806,14,1,-56.254,240.949,1242.688,-46.187,1.124,-0.00168,3.5,28.83,-1.112,-0.058,0.391,0.0,-0.004,1,89.972,72000.0,389.97,-21.18,-8259.84,21.6603,1.6128,1,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.4372,2.7,0.05000000074505806,14,1,-55.98,240.658,1242.695,-46.375,1.124,-0.01279,3.5,28.8,-0.176,-2.651,0.473,0.0,-0.064,1,89.972,72000.0,389.97,6.3,2458.77,21.6944,1.6128,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.4872,2.75,0.05000000074505806,14,1,-55.709,240.366,1242.702,-46.687,1.124,-0.01408,3.5,28.72,-0.422,-0.965,0.482,0.0,-0.044,1,89.972,72000.0,389.97,-1.77,-689.33,21.6944,1.6224,1,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.5372,2.8,0.05000000074505806,14,1,-55.439,240.071,1242.708,-47.006,1.058,-0.01387,3.5,28.84,0.66,-0.791,0.512,0.0,-0.037,1,89.972,72000.0,389.97,36.63,14284.52,21.8928,1.6224,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.5872,2.85,0.05000000074505806,14,1,-55.17,239.775,1242.714,-47.298,0.944,-0.01216,3.5,28.88,0.194,-0.443,0.461,0.0,-0.031,1,89.972,72000.0,389.97,18.81,7333.5,21.9947,1.6224,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.6372,2.9,0.05000000074505806,14,1,-54.9,239.477,1242.72,-47.555,0.829,-0.01068,3.5,29.05,0.96,-0.478,0.448,0.0,-0.026,1,89.971,72000.0,389.97,46.56,18157.26,22.2469,1.6224,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.6872,2.95,0.05000000074505806,14,1,-54.631,239.177,1242.725,-47.776,0.714,-0.00905,3.5,29.09,0.192,-0.291,0.377,0.0,-0.022,1,89.971,72000.0,389.97,17.43,6795.92,22.3412,1.6224,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.7372,3.0,0.05000000074505806,14,1,-54.361,238.876,1242.73,-47.964,0.598,-0.00771,3.5,29.21,0.669,-0.323,0.364,0.0,-0.018,1,89.971,72000.0,389.97,34.52,13461.92,22.5282,1.6224,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.7872,3.05,0.05000000074505806,14,1,-54.095,238.572,1242.734,-48.298,0.493,-0.0192,3.5,29.14,-0.41,-3.173,0.315,0.0,-0.093,1,89.971,72000.0,389.97,-4.54,-1768.66,22.5282,1.6469,1,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.8372,3.1,0.05000000074505806,14,1,-53.833,238.265,1242.738,-48.785,0.383,-0.0219,3.5,29.18,0.207,-1.751,0.344,0.0,-0.066,1,89.971,72000.0,389.97,15.92,6209.21,22.6144,1.6469,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.8872,3.15,0.05000000074505806,14,1,-53.573,237.956,1242.74,-49.271,0.267,-0.02038,3.5,29.08,-0.625,-0.948,0.326,0.0,-0.056,1,89.971,72000.0,389.97,-11.72,-4569.23,22.6144,1.7104,1,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.9372,3.2,0.05000000074505806,14,1,-53.315,237.645,1242.742,-49.716,0.152,-0.01874,3.5,29.11,0.183,-0.906,0.371,0.0,-0.047,1,89.971,72000.0,389.97,13.51,5269.9,22.6876,1.7104,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,5.9872,3.25,0.05000000074505806,14,1,-53.059,237.334,1242.743,-50.106,0.037,-0.01581,3.5,29.0,-0.631,-0.55,0.355,0.0,-0.04,1,89.971,72000.0,389.97,-12.98,-5061.22,22.6876,1.7807,1,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,6.0372,3.3,0.05000000074505806,14,1,-52.805,237.022,1242.744,-50.441,-0.078,-0.01386,3.5,29.04,0.242,-0.605,0.402,0.0,-0.033,1,89.971,72000.0,389.97,14.22,5544.53,22.7646,1.7807,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,6.0872,3.35,0.05000000074505806,14,1,-52.554,236.709,1242.743,-50.791,-0.168,-0.01586,3.5,28.95,-0.544,-1.395,0.382,0.0,-0.051,1,89.971,72000.0,389.97,-11.49,-4482.27,22.7646,1.843,1,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,6.1372,3.4,0.05000000074505806,14,1,-52.304,236.394,1242.742,-51.14,-0.283,-0.01485,3.5,29.03,0.453,-0.823,0.422,0.0,-0.038,1,89.971,72000.0,389.97,20.73,8084.27,22.8769,1.843,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,6.1872,3.45,0.05000000074505806,14,1,-52.055,236.078,1242.74,-51.452,-0.398,-0.01267,3.5,28.98,-0.312,-0.49,0.386,0.0,-0.032,1,89.971,72000.0,389.97,-6.05,-2357.42,22.8769,1.8757,1,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,6.2372,3.5,0.05000000074505806,14,1,-51.808,235.761,1242.738,-51.724,-0.514,-0.01133,3.5,29.08,0.571,-0.53,0.41,0.0,-0.027,1,89.971,72000.0,389.97,23.68,9234.23,23.0052,1.8757,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,6.2872,3.55,0.05000000074505806,14,1,-51.561,235.442,1242.735,-51.958,-0.629,-0.00939,3.5,29.05,-0.19,-0.348,0.366,0.0,-0.023,1,89.971,72000.0,389.97,-3.75,-1461.56,23.0052,1.896,1,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,6.3372,3.6,0.05000000074505806,14,1,-51.315,235.122,1242.731,-52.159,-0.719,-0.00829,3.5,29.14,0.51,-0.373,0.382,0.0,-0.02,1,89.971,72000.0,389.97,20.15,7855.96,23.1143,1.896,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,6.3872,3.65,0.05000000074505806,14,1,-51.069,234.802,1242.727,-52.33,-0.835,-0.00698,3.5,29.06,-0.465,-0.262,0.343,0.0,-0.017,1,89.971,72000.0,389.97,-12.53,-4887.82,23.1143,1.9639,1,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,6.4372,3.7,0.05000000074505806,14,1,-50.821,234.484,1242.723,-52.262,-0.95,0.0086,3.5,29.1,0.246,3.133,0.379,0.0,0.057,1,89.971,72000.0,389.97,8.85,3451.9,23.1622,1.9639,0,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
S01_Tesla_SOC90_dry_24C,a366bee9,25,6.4872,3.75,0.05000000074505806,14,1,-50.57,234.167,1242.72,-52.03,-0.878,0.01079,3.5,29.0,-0.55,0.851,0.359,0.0,0.036,1,89.971,72000.0,389.97,-15.11,-5892.38,23.1622,2.0457,1,24.012,500.0,0.011,24.0,none,0.0,0.0,0.0,-0.0,dry
